SaleID,SKU Code,Date,Quantity
1816,J0337-TP-XL,2024-03-05,2
1817,J0021-TP-S,2024-11-20,4
1818,J0207-DR-XXL,2024-05-07,3
1819,MEN5002-KR-L,2024-11-02,5
1820,JNE3360-KR-XL,2024-01-22,2
1821,JNE3633-KR-M,2024-08-03,2
1822,J0337-TP-XXXL,2024-04-16,5
1823,JNE3288-KR-M,2024-04-18,5
1824,JNE3468-KR-S,2024-12-22,5
1825,SET048-KR-NP-XL,2024-06-29,1
1826,J0195-TP-XXXL,2024-12-21,3
1827,SET276-KR-PP-S,2024-06-12,1
1828,SET230-KR-PP-XL,2024-03-08,3
1829,J0331-KR-M,2024-10-18,1
1830,SET058-KR-NP-XXL,2024-06-28,4
1831,SET324-KR-NP-XS,2024-06-29,3
1832,JNE3667-TP-L,2024-06-17,2
1833,JNE3673-TU-S,2024-01-22,3
1834,J0416-DR-M,2024-03-06,3
1835,JNE3400-KR-XS,2024-01-21,3
1836,JNE3461-KR-XS,2024-04-09,4
1837,J0012-SKD-XS,2024-10-26,1
1838,JNE2131-KR-A-L,2024-04-12,2
1839,BL102-S,2024-02-16,1
1840,J0379-SKD-L,2024-02-08,1
1841,J0340-TP-XL,2024-10-11,5
1842,MEN5020-KR-M,2024-11-05,4
1843,J0008-SKD-XL,2024-03-30,5
1844,JAN8640-DR-XL,2024-03-25,4
1845,JNE3363-KR-1032-XXL,2024-09-29,1
1846,PJNE2199-KR-5XL,2024-12-01,1
1847,J0186-SET-XXXL,2024-07-06,4
1848,BL110-M,2024-06-07,1
1849,SET073-KR-SHA-S,2024-08-30,1
1850,JNE3506-KR-XXL,2024-03-13,2
1851,MEN5013-KR-L,2024-02-18,5
1852,JNE3810-KR-M,2024-04-10,5
1853,SET327-KR-DPT-XXL,2024-01-02,5
1854,J0318-KR-L,2024-08-31,3
1855,BTM006-XS,2024-06-24,2
1856,BL091-XL,2024-08-25,5
1857,JNE3432-KR-XXL,2024-02-28,5
1858,JNE3895-TP-XL,2024-12-18,2
1859,PJNE2171-KR-6XL,2024-04-08,1
1860,JNE3609-KR-S,2024-12-24,5
1861,JNE3671-TU-XXL,2024-01-02,1
1862,J0087-TP-M,2024-08-30,5
1863,J0401-DR-S,2024-10-23,4
1864,JNE3364-KR-1051-XS,2024-07-29,3
1865,JNE3538-KR-XL,2024-05-02,5
1866,JNE3761-KR-XXXL,2024-08-16,4
1867,JNE3838-KR-XXL,2024-03-22,2
1868,J0328-KR-S,2024-05-23,4
1869,BTM031-NP-XS,2024-05-19,2
1870,J0416-DR-M,2024-01-29,5
1871,J0340-TP-XXXL,2024-09-26,2
1872,JNE3788-KR-XS,2024-09-03,4
1873,JNE3674-TU-XL,2024-01-12,3
1874,SET135-KR-PP-L,2024-12-20,1
1875,J0188-KR-S,2024-12-02,1
1876,JNE1525-KR-UDF19BLACK-S,2024-04-15,3
1877,JNE3497-KR-XL,2024-02-01,1
1878,SET311-KR-NP-M,2024-03-14,5
1879,J0151-KR-XXXL,2024-06-19,5
1880,SET333-KR-DPT-XXL,2024-12-02,4
1881,JNE3504-KR-XXXL,2024-03-09,4
1882,JNE3702-KR-M,2024-10-27,2
1883,SET307-KR-DPT-XS,2024-12-27,4
1884,JNE3445-KR-XL,2024-05-16,5
1885,CH210-NAVY-L,2024-04-09,4
1886,SET363-KR-NP-L,2024-05-25,1
1887,JNE3720-KR-XS,2024-01-09,2
1888,J0210-DR-XXXL,2024-03-02,2
1889,SET153-KR-NP-M,2024-07-03,5
1890,SET287-KR-NP-XXXL,2024-01-29,4
1891,JAN8656-KR-NP-XL,2024-04-23,1
1892,SET179-KR-PP-XL,2024-05-22,4
1893,SET277-KR-NP-M,2024-04-29,3
1894,SET204-KR-DPT-XXL,2024-06-18,4
1895,MEN5004-KR-XXXL,2024-06-05,5
1896,NW023-ST-SR-L,2024-11-30,4
1897,JNE3463-KR-XS,2024-12-14,2
1898,JAN8614-TP-XL,2024-09-16,1
1899,SET038-KR-PP-L,2024-03-22,5
1900,JNE3780-KR-XXL,2024-08-29,3
1901,JNE3807-KR-XXXL,2024-06-20,1
1902,JNE3739-KR-XL,2024-08-18,1
1903,SET401-KR-NP-XL,2024-07-26,2
1904,JNE3468-KR-XXXL,2024-03-15,2
1905,SET280-KR-PP-S,2024-09-26,2
1906,JNE3779-KR-XXXL,2024-04-23,5
1907,JNE3612-KR-XL,2024-03-02,4
1908,SET306-KR-PP-XXL,2024-12-27,1
1909,J0345-SET-XXL,2024-11-15,4
1910,J0235-SKD-S,2024-04-11,4
1911,NW031-TP-PJ-M,2024-12-27,2
1912,J0092-SET-S,2024-07-28,4
1913,JNE3760-KR-XL,2024-09-11,1
1914,J0345-SET-XS,2024-01-20,1
1915,JAN8611-KR-NP-XXL,2024-02-27,3
1916,PJNE3363-KR-4XL,2024-04-21,5
1917,J0080-TP-L,2024-11-08,4
1918,CH205-YELLOW-M,2024-07-14,5
1919,SET014-KR-PP-S,2024-12-18,5
1920,PSET043-KR-NP-5XL,2024-04-01,5
1921,SET228-KR-PP-XXL,2024-02-21,5
1922,SET353-KR-NP-XXL,2024-10-19,1
1923,J0044-TP-M,2024-01-08,4
1924,JNE3761-KR-M,2024-10-26,3
1925,JAN8631-KR-NP-M,2024-04-07,5
1926,JNE3786-KR-XL,2024-08-23,3
1927,J0340-TP-XS,2024-03-09,1
1928,J0389-TP-XXL,2024-02-14,1
1929,J0223-SKD-XL,2024-05-16,2
1930,JNE3483-KR-S,2024-08-21,5
1931,JNE3655-TP-S,2024-02-01,2
1932,JNE3904-DR-M,2024-10-15,3
1933,JNE3871-KR-XL,2024-05-05,4
1934,PJNE3421-KR-4XL,2024-03-07,2
1935,JNE3886-KR-XXL,2024-01-30,1
1936,JNE3565-KR-S,2024-04-23,5
1937,JNE3892-TP-L,2024-07-22,3
1938,JNE3396-KR-L,2024-01-29,1
1939,J0016-DR-XS,2024-05-10,4
1940,JNE3654-TP-XS,2024-07-03,5
1941,SET341-KR-NP-XL,2024-09-09,4
1942,JNE3637-KR-L,2024-10-12,4
1943,JNE3704-KR-L,2024-03-02,5
1944,J0112-TP-M,2024-01-03,5
1945,SET433-KR-NP-S,2024-03-08,4
1946,JNE3866-KR-L,2024-01-25,3
1947,SET332-KR-PP-XXXL,2024-06-27,5
1948,NW003-TP-PJ-XL,2024-05-20,1
1949,SET365-KR-NP-M,2024-08-18,2
1950,J0180-DR-XXXL,2024-10-26,3
1951,JNE3741-KR-XS,2024-06-11,5
1952,NW006-ST-SR-XL,2024-11-06,5
1953,J0143-SET-M,2024-05-09,3
1954,J0146-SET-S,2024-09-02,2
1955,SET405-KR-NP-S,2024-10-23,4
1956,JNE1975-KR-309-XXXL,2024-06-20,1
1957,SET405-KR-NP-S,2024-03-04,5
1958,BTM043-PP-XXXL,2024-01-31,2
1959,JNE3524-KR-XS,2024-02-16,1
1960,JNE1978-KR-238-S,2024-05-09,3
1961,SET206-KR-PP-XXXL,2024-12-17,5
1962,SET210-KR-PP-XXL,2024-11-28,4
1963,JNE3744-TU-XXXL,2024-04-19,3
1964,J0030-TP-XXXL,2024-03-09,5
1965,J0247-SKD-S,2024-02-27,2
1966,J0168-DR-M,2024-04-15,1
1967,JNE3819-KR-L,2024-10-26,1
1968,JNE3363-KR-1032-S,2024-11-25,5
1969,JNE3518-KR-S,2024-09-12,3
1970,SET217-KR-PP-XXXL,2024-11-07,4
1971,JNE3895-TP-S,2024-06-19,2
1972,J0302-DR-XL,2024-06-10,5
1973,JNE3601-KR-L,2024-10-12,2
1974,SET192-KR-NP-XXL,2024-03-11,1
1975,MEN5016-KR-XXXL,2024-09-11,4
1976,SET154-KR-NP-XL,2024-02-24,2
1977,SET232-KR-PP-XXXL,2024-11-18,5
1978,JNE3795-KR-L,2024-01-03,4
1979,JNE3719-KR-XXL,2024-01-26,3
1980,SET436-KR-NP-XXXL,2024-11-08,5
1981,JNE3858-KR-S,2024-05-05,2
1982,SET307-KR-DPT-S,2024-02-22,4
1983,SET043-KR-NP-L,2024-07-16,5
1984,J0321-KR-M,2024-10-25,4
1985,JNE3470-KR-S,2024-07-06,4
1986,J0014-LCD-L,2024-07-04,4
1987,BL095-L,2024-10-31,2
1988,SET342-KR-NP-XS,2024-10-24,5
1989,JNE3541-KR-XXXL,2024-07-22,1
1990,JNE3575-KR-XXL,2024-01-11,1
1991,JNE3576-KR-M,2024-12-24,2
1992,JNE3799-KR-M,2024-12-19,2
1993,J0314-KR-XL,2024-05-25,4
1994,JNE3777-KR-XXXL,2024-03-25,5
1995,SET227-KR-PP-XXXL,2024-04-09,5
1996,JNE3768-KR-S,2024-04-13,3
1997,SET355-KR-PP-M,2024-02-15,3
1998,JNE3562-KR-XL,2024-02-13,1
1999,J0002-SKD-XXXL,2024-10-04,3
2000,JNE3601-KR-S,2024-06-29,3
2001,SET048-KR-NP-L,2024-07-05,1
2002,JNE3030-KR-S,2024-04-23,1
2003,JNE3822-KR-XL,2024-09-11,3
2004,J0380-SKD-L,2024-01-30,5
2005,JNE3459-KR-XXXL,2024-09-20,3
2006,AN204-PURPLE-M,2024-04-07,4
2007,JAN8667-DR-M,2024-11-08,4
2008,BTM040-PP-L,2024-11-24,4
2009,SET336-KR-NP-XL,2024-04-24,2
2010,JNE3841-KR-XL,2024-10-02,4
2011,CH212-WHITE-M,2024-10-07,5
2012,JNE3311-KR-M,2024-10-01,2
2013,JNE3823-KR-XS,2024-09-17,2
2014,PJNE3607-KR-6XL,2024-11-26,4
2015,SET307-KR-DPT-S,2024-07-25,3
2016,JNE3404-KR-XS,2024-11-23,1
2017,SET253-KR-NP-M,2024-07-29,3
2018,J0300-TP-XL,2024-08-02,3
2019,SET400-KR-NP-XXXL,2024-02-09,2
2020,SET075-KR-DH-L,2024-01-26,2
2021,SET388-KR-NP-S,2024-01-27,2
2022,J0033-KR-XXXL,2024-07-08,5
2023,MEN5029-KR-XL,2024-03-23,5
2024,J0295-DR-XXXL,2024-06-18,1
2025,NW037-TP-SR-S,2024-06-15,2
2026,BL020-71RED,2024-07-06,4
2027,SET247-KR-SHA-L,2024-06-17,2
2028,NW038-ST-SR-XXXL,2024-10-15,5
2029,JNE3412-KR-XL,2024-08-16,2
2030,SET414-KR-NP-XL,2024-04-06,5
2031,SET014-KR-PP-S,2024-01-16,2
2032,NW036-ST-SR-XS,2024-10-05,4
2033,JNE3834-KR-XXXL,2024-05-14,1
2034,JNE3615-KR-XXL,2024-01-26,4
2035,JNE1525-KR-UDF19BLACK-XXXL,2024-12-17,5
2036,JNE2270-KR-487-XL,2024-01-12,3
2037,SET197-KR-NP-L,2024-03-12,4
2038,SET334-KR-NP-L,2024-05-12,2
2039,SET156-KR-NP-M,2024-04-15,1
2040,J0388-TP-XS,2024-08-07,2
2041,J0185-DR-M,2024-06-25,2
2042,BL091-S,2024-10-08,4
2043,JNE3870-DR-L,2024-05-12,1
2044,BTM036-PP-M,2024-01-22,3
2045,JNE3528-KR-XS,2024-09-25,2
2046,JNE3679-TU-XXXL,2024-06-09,1
2047,JNE3715-KR-M,2024-04-16,3
2048,SET357-KR-NP-XS,2024-10-05,2
2049,SET397-KR-NP-XS,2024-12-18,1
2050,JNE3887-KR-XL,2024-08-22,4
2051,JNE3702-KR-XXL,2024-01-18,2
2052,JNE3890-TP-L,2024-08-29,2
2053,SET097-KR-PP-XXXL,2024-04-26,1
2054,J0121-TP-XXL,2024-10-12,2
2055,JNE3394-KR-XL,2024-10-08,3
2056,SET327-KR-DPT-M,2024-05-23,2
2057,J0319-KR-S,2024-07-23,5
2058,JAN8620-KR-XXL,2024-02-08,3
2059,SET449-KR-NP-XXL,2024-06-02,1
2060,J0211-DR-L,2024-06-24,3
2061,NW015-TP-PJ-XXL,2024-08-28,5
2062,SET329-KR-NP-XXL,2024-05-13,5
2063,JNE3473-KR-L,2024-02-15,2
2064,NW003-TP-PJ-XXXL,2024-02-19,2
2065,SET328-KR-NP-XS,2024-06-14,4
2066,J0287-KR-XL,2024-04-15,3
2067,JNE3368-KR-XXL,2024-08-03,4
2068,SET375-KR-NP-S,2024-05-25,5
2069,JNE3790-KR-XXXL,2024-03-12,2
2070,JNE3730-KR-XL,2024-11-25,2
2071,J0033-KR-L,2024-09-29,2
2072,J0034-SET-XS,2024-09-03,1
2073,JNE3847-KR-XXL,2024-07-04,5
2074,JNE3424-KR-XL,2024-03-10,2
2075,SET350-KR-NP-XXXL,2024-05-29,5
2076,CH202-ORANGE-M,2024-09-02,2
2077,SET444-KR-SH-XXXL,2024-09-18,3
2078,SET132-KR-NP-S,2024-01-26,5
2079,JNE3762-KR-M,2024-05-19,4
2080,JNE3539-KR-XL,2024-04-08,1
2081,JNE3786-KR-S,2024-10-04,4
2082,JNE3615-KR-XXXL,2024-02-20,5
2083,JNE3840-KR-XL,2024-05-30,2
2084,PJNE3068-KR-4XL,2024-04-13,5
2085,J0335-DR-XXXL,2024-03-29,1
2086,J0016-DR-L,2024-05-20,5
2087,J0282-SET-L,2024-07-31,2
2088,NW029-ST-SR-M,2024-08-20,4
2089,JNE3683-TU-XL,2024-07-01,3
2090,AN209-BIEGE-XL,2024-09-07,4
2091,JNE3606-KR-XL,2024-01-09,2
2092,J0123-TP-M,2024-03-19,2
2093,SET182-KR-DH-L,2024-02-21,1
2094,J0287-KR-XL,2024-09-25,5
2095,PJNE3440-KR-6XL,2024-08-13,5
2096,BTM021-L,2024-02-20,4
2097,SET110-KR-PP-XL,2024-07-04,3
2098,JNE3862-TU-XL,2024-02-03,3
2099,J0010-LCD-XL,2024-10-17,1
2100,SET363-KR-NP-XS,2024-08-17,2
2101,SET376-KR-NP-XXL,2024-05-10,1
2102,JNE3480-KR-XS,2024-04-29,5
2103,NW023-ST-SR-M,2024-11-21,2
2104,JNE3251-KR-XL,2024-09-03,1
2105,JNE3534-KR-XXXL,2024-07-10,4
2106,JNE3899-KR-XXL,2024-11-18,5
2107,SET316-KR-DPT-M,2024-07-28,3
2108,JNE3439-KR-XXXL,2024-04-12,1
2109,JNE3457-KR-XL,2024-11-24,5
2110,SET342-KR-NP-L,2024-05-12,5
2111,JNE3369-KR-XXL,2024-11-18,3
2112,J0194-DR-S,2024-05-18,3
2113,J0142-KR-S,2024-04-30,3
2114,SET349-KR-NP-XXL,2024-04-03,1
2115,SET385-KR-NP-XS,2024-05-08,3
2116,J0183-TP-L,2024-03-31,4
2117,J0250-SKD-XL,2024-04-01,5
2118,AN205-YELLOW-S,2024-03-03,3
2119,J0335-DR-XXL,2024-01-29,5
2120,JNE3783-KR-XL,2024-07-28,2
2121,JNE3837-KR-XXXL,2024-01-12,2
2122,SAR153,2024-11-28,3
2123,JNE1978-KR-238-L,2024-10-23,5
2124,JNE3843-KR-L,2024-05-09,2
2125,SET327-KR-DPT-XL,2024-10-19,3
2126,SET034-KR-NP-XXL,2024-06-21,5
2127,JNE3364-KR-1051-XXXL,2024-07-26,3
2128,JNE3841-KR-XL,2024-01-24,5
2129,JNE3793-KR-S,2024-04-08,2
2130,BTM060-SK-XXL,2024-12-21,3
2131,BTM048-PP-L,2024-05-18,2
2132,JNE3796-KR-XXL,2024-11-09,3
2133,JNE3683-TU-XXL,2024-06-22,1
2134,SET240-KR-PP-M,2024-01-29,2
2135,J0344-TP-S,2024-05-22,2
2136,JAN8640-DR-M,2024-11-11,4
2137,J0149-KR-XXXL,2024-12-16,2
2138,JNE3422-KR-M,2024-02-11,5
2139,JNE3875-KR-XS,2024-10-25,3
2140,SET442-KR-NP-L,2024-07-26,1
2141,J0281-SKD-XXXL,2024-11-25,5
2142,JNE3645-TP-XS,2024-07-10,5
2143,J0348-SET-M,2024-06-08,5
2144,JAN8614-TP-XXL,2024-03-04,5
2145,J0376-SKD-XXL,2024-08-30,1
2146,SET320-KR-NP-XS,2024-09-14,4
2147,JAN8640-DR-XL,2024-05-31,2
2148,J0090-TP-XXL,2024-08-02,5
2149,JNE2307-KR-572-XL,2024-11-17,2
2150,SET144-KR-NP-XS,2024-06-14,2
2151,SET121-KR-NP-XXL,2024-01-31,5
2152,J0374-KR-XS,2024-08-19,4
2153,JNE3424-KR-XL,2024-10-08,2
2154,J0203-TP-L,2024-01-29,3
2155,SET218-KR-NP-XL,2024-07-13,2
2156,JNE3642-TP-L,2024-11-29,5
2157,JNE3657-TP-L,2024-09-12,1
2158,SET038-KR-PP-XXL,2024-10-07,2
2159,J0103-SKD-S,2024-10-30,4
2160,J0019-SET-XXXL,2024-11-16,3
2161,J0284-SKD-XXL,2024-11-18,3
2162,JNE3667-TP-S,2024-12-11,1
2163,J0230-SKD-XXXL,2024-10-20,1
2164,J0087-TP-S,2024-03-27,2
2165,BL107-XL,2024-05-28,5
2166,SAR179,2024-09-05,4
2167,J0211-DR-M,2024-11-16,3
2168,SET219-KR-PP-XL,2024-10-09,1
2169,JNE3727-KR-XL,2024-12-27,4
2170,J0244-SKD-S,2024-07-16,5
2171,JNE3619-KR-XL,2024-02-13,3
2172,JNE3778-KR-XL,2024-12-21,3
2173,J0096-KR-XXXL,2024-01-28,5
2174,JNE3630-KR-L,2024-01-17,3
2175,J0350-SET-XL,2024-05-06,5
2176,JNE1975-KR-309-XXXL,2024-06-16,3
2177,JNE3270-KR-XL,2024-08-31,2
2178,JNE3504-KR-L,2024-03-16,5
2179,MEN5024-KR-XXXL,2024-08-18,4
2180,JNE3908-KR-XXXL,2024-07-22,2
2181,JNE3420-KR-XXL,2024-09-04,4
2182,BL093-XS,2024-10-28,3
2183,J0002-SKD-XXXL,2024-08-01,4
2184,JNE2145-KR-406-S,2024-08-02,2
2185,JNE3793-KR-XS,2024-06-06,5
2186,JNE3858-KR-L,2024-03-09,1
2187,J0012-SKD-XXXL,2024-03-25,4
2188,CH206-GREEN-M,2024-09-23,1
2189,JNE3701-KR-XXXL,2024-03-09,4
2190,JNE3639-TP-M,2024-04-08,4
2191,J0048-TP-S,2024-12-12,5
2192,SET337-KR-NP-XS,2024-08-03,3
2193,JNE3708-TU-L,2024-06-09,2
2194,JNE3838-KR-XS,2024-04-03,2
2195,J0110-SKD-XXL,2024-06-22,2
2196,J0042-DR-L,2024-06-13,3
2197,J0182-SET-XXL,2024-04-24,1
2198,J0105-KR-L,2024-08-07,2
2199,J0415-DR-M,2024-01-31,1
2200,SET344-KR-NP-M,2024-01-11,3
2201,J0088-TP-M,2024-12-08,3
2202,JNE3665-TP-L,2024-05-09,5
2203,J0129-SET-L,2024-04-14,2
2204,J0012-SKD-S,2024-01-27,5
2205,J0242-SKD-XL,2024-08-14,2
2206,SET332-KR-PP-XXL,2024-01-02,3
2207,J0195-TP-XS,2024-12-24,3
2208,J0277-SKD-L,2024-04-10,4
2209,J0283-SET-XS,2024-01-21,4
2210,SET277-KR-NP-XL,2024-02-27,3
2211,JNE2291-KR-602-XXXL,2024-06-28,3
2212,SET409-KR-NP-XXL,2024-12-06,1
2213,JNE3733-KR-XXXL,2024-12-14,1
2214,SET347-KR-NP-XS,2024-01-20,5
2215,SET288-KR-NP-XL,2024-09-11,4
2216,J0260-KR-S,2024-11-12,4
2217,JNE3635-KR-XS,2024-02-07,3
2218,JNE3864-TU-XXL,2024-05-27,3
2219,J0397-DR-M,2024-01-25,5
2220,JNE3408-KR-XS,2024-04-30,4
2221,SET265-KR-NP-XXL,2024-01-26,1
2222,J0225-SKD-XXL,2024-06-17,2
2223,J0371-SKD-M,2024-11-18,5
2224,NW002-TP-PJ-XL,2024-08-12,2
2225,J0152-DR-XXXL,2024-01-01,1
2226,SET355-KR-PP-S,2024-11-02,1
2227,JNE3627-KR-S,2024-09-17,2
2228,SET233-KR-PP-XXL,2024-01-13,5
2229,JNE3801-KR-XL,2024-02-17,2
2230,J0260-KR-M,2024-11-08,5
2231,SET385-KR-NP-XXL,2024-10-17,5
2232,JNE3865-TP-XXL,2024-11-27,3
2233,JNE2032-KR-205-XXL,2024-04-03,4
2234,SET078-KR-NP-XXXL,2024-09-17,4
2235,JNE3641-TP-M,2024-10-04,1
2236,JAN8614-TP-XL,2024-12-24,3
2237,J0419-TP-XS,2024-07-23,4
2238,JNE2132-KR-398-XL,2024-07-03,5
2239,J0016-DR-L,2024-06-23,5
2240,SET116-KR-NP-L,2024-11-04,2
2241,JNE3472-KR-XS,2024-03-09,2
2242,SET187-KR-DH-XS,2024-04-13,5
2243,SET183-KR-DH-XXXL,2024-09-02,5
2244,J0178-TP-M,2024-06-09,2
2245,MEN5029-KR-S,2024-07-18,4
2246,J0150-KR-S,2024-08-03,1
2247,SET432-KR-PP-S,2024-07-30,2
2248,JNE3561-KR-XS,2024-01-16,4
2249,JNE3624-KR-L,2024-11-27,4
2250,BL093-XXL,2024-07-23,4
2251,J0237-SKD-S,2024-12-30,3
2252,JNE1975-KR-309-XXL,2024-02-08,3
2253,SET313-KR-NP-S,2024-03-29,4
2254,J0008-SKD-S,2024-09-12,5
2255,J0070-KR-L,2024-09-10,3
2256,J0243-DR-L,2024-08-03,2
2257,SET217-KR-PP-XS,2024-10-29,3
2258,BL101-XXL,2024-06-20,5
2259,J0001-DR-M,2024-05-16,1
2260,JNE3742-KR-M,2024-06-26,3
2261,SET410-KR-NP-S,2024-03-17,4
2262,JNE3684-TU-S,2024-07-06,4
2263,J0375-SKD-XXXL,2024-01-15,4
2264,SET236-KR-PP-XXXL,2024-10-18,1
2265,J0303-KR-L,2024-11-14,5
2266,J0049-TP-S,2024-11-20,2
2267,JNE3722-KR-S,2024-08-01,5
2268,J0016-DR-XS,2024-07-26,1
2269,JNE3427-KR-S,2024-06-17,4
2270,J0014-LCD-L,2024-11-25,5
2271,SET223-KR-NP-L,2024-10-06,2
2272,J0111-TP-L,2024-10-31,4
2273,JNE3727-KR-XXXL,2024-05-25,2
2274,SET446-KR-NP-L,2024-09-19,3
2275,JNE3856-KR-L,2024-01-04,2
2276,J0152-DR-XXXL,2024-03-30,4
2277,J0347-SET-L,2024-02-29,3
2278,JNE3420-KR-XXL,2024-11-06,4
2279,JNE3844-KR-M,2024-01-16,4
2280,JNE3701-KR-XXL,2024-08-14,3
2281,JNE3469-KR-M,2024-01-29,2
2282,J0315-KR-XXL,2024-05-30,1
2283,JNE3822-KR-XL,2024-09-01,1
2284,JNE3338-KR-M,2024-09-26,1
2285,J0198-TP-XL,2024-03-19,1
2286,SET249-KR-NP-XXXL,2024-10-15,5
2287,J0232-SKD-M,2024-06-01,1
2288,SET328-KR-NP-XXL,2024-10-03,3
2289,JNE3790-KR-XS,2024-10-05,1
2290,JNE3901-KR-L,2024-02-26,4
2291,SET336-KR-NP-XL,2024-07-04,1
2292,JNE3848-KR-L,2024-04-02,2
2293,SET025-KR-SP-S,2024-10-02,3
2294,SET211-KR-DPT-XL,2024-06-06,3
2295,SET436-KR-NP-L,2024-10-01,5
2296,JNE3907-KR-XL,2024-06-29,4
2297,J0003-SET-XL,2024-12-24,3
2298,JAN8636-KR-NP-S,2024-03-17,2
2299,J0308-DR-XS,2024-05-30,1
2300,CH212-WHITE-S,2024-08-25,3
2301,SET102-KR-PP-XL,2024-10-15,2
2302,JNE3823-KR-XL,2024-08-18,1
2303,NW038-ST-SR-XS,2024-01-18,5
2304,J0254-SKD-XXXL,2024-03-13,3
2305,JNE3897-KR-XXXL,2024-07-07,3
2306,JNE3546-KR-XL,2024-01-17,2
2307,J0180-DR-M,2024-01-19,4
2308,J0163-SKD-XS,2024-08-06,5
2309,JNE3323-KR-XS,2024-11-21,4
2310,J0166-DR-XL,2024-04-29,3
2311,JAN8656-KR-NP-S,2024-04-10,4
2312,NW016-ST-SR-XS,2024-02-03,1
2313,BL055-164GOLD,2024-03-24,5
2314,JNE3369-KR-M,2024-07-14,4
2315,SET324-KR-NP-XXXL,2024-11-25,1
2316,SET264-KR-NP-L,2024-07-20,2
2317,SET250-KR-SHA-S,2024-12-09,4
2318,JNE3697-KR-XS,2024-12-06,5
2319,JNE3554-KR-XL,2024-01-11,1
2320,J0005-DR-S,2024-12-12,4
2321,J0194-DR-XXL,2024-08-05,2
2322,J0214-TP-XXXL,2024-09-09,4
2323,JNE3633-KR-XXL,2024-08-09,1
2324,J0306-DR-XXXL,2024-03-20,4
2325,JNE3760-KR-XXL,2024-01-07,5
2326,JNE3891-TP-M,2024-09-28,3
2327,J0197-TP-XXXL,2024-08-14,1
2328,J0034-SET-XXL,2024-01-16,1
2329,SET128-KR-DH-S,2024-01-12,1
2330,MEN5021-KR-XXXL,2024-10-17,1
2331,J0262-KR-L,2024-08-28,4
2332,JNE3399-KR-XS,2024-01-21,5
2333,SAR026,2024-06-26,2
2334,JNE3620-KR-XXXL,2024-08-15,5
2335,J0263-KR-XL,2024-09-29,1
2336,JNE3776-KR-XXL,2024-10-14,4
2337,JNE3422-KR-XS,2024-10-23,4
2338,SAR108,2024-05-13,1
2339,J0172-TP-M,2024-10-09,4
2340,J0299-KR-XXL,2024-06-01,1
2341,JNE3605-KR-XS,2024-03-06,5
2342,MEN5008-KR-XXL,2024-05-16,3
2343,J0330-KR-XXXL,2024-04-01,4
2344,JNE3720-KR-S,2024-11-12,1
2345,MEN5026-KR-XXL,2024-09-15,1
2346,J0348-SET-XXL,2024-04-12,4
2347,JNE3866-KR-XXL,2024-02-24,2
2348,AN202-ORANGE-S,2024-09-13,1
2349,SET248-KR-NP-L,2024-04-10,4
2350,J0349-SET-S,2024-07-16,1
2351,BTM053-SHA-L,2024-10-27,2
2352,JNE3698-KR-M,2024-08-13,3
2353,SET345-KR-NP-XL,2024-08-24,2
2354,SAR072,2024-01-26,5
2355,MEN5003-KR-L,2024-04-30,4
2356,JNE3624-KR-S,2024-06-30,2
2357,JNE3550-KR-XXL,2024-07-17,3
2358,SET246-KR-PP-XXL,2024-10-28,1
2359,JNE3803-KR-L,2024-09-11,4
2360,J0301-TP-S,2024-05-01,2
2361,JNE3662-TP-XS,2024-01-31,3
2362,NW014-ST-SR-XS,2024-11-10,2
2363,JNE3225-KR-XL,2024-10-11,5
2364,J0417-TP-L,2024-04-15,4
2365,JNE3616-KR-M,2024-08-11,1
2366,JNE3892-TP-XXL,2024-09-29,3
2367,BTM002-XS,2024-08-19,2
2368,BTM006-M,2024-09-12,4
2369,J0225-SKD-XL,2024-01-24,2
2370,JNE3450-KR-XL,2024-04-18,4
2371,JNE3906-KR-XXXL,2024-07-09,5
2372,JAN8669-DR-L,2024-12-12,2
2373,JNE3642-TP-L,2024-01-25,5
2374,PJNE3445-KR-5XL,2024-07-05,3
2375,J0005-DR-XS,2024-10-14,5
2376,J0016-DR-S,2024-04-25,4
2377,JNE3354-KR-XXL,2024-12-03,3
2378,SET365-KR-NP-XXL,2024-02-06,2
2379,J0304-TP-XL,2024-10-08,2
2380,PJNE3252-KR-6XL,2024-05-16,4
2381,JNE3889-KR-XXL,2024-08-14,1
2382,JNE3780-KR-XS,2024-11-15,1
2383,J0355-KR-M,2024-11-23,2
2384,PSET058-KR-NP-6XL,2024-06-30,4
2385,JNE3666-TP-XXL,2024-12-27,1
2386,SET359-KR-NP-S,2024-03-26,5
2387,JNE3641-TP-XS,2024-02-22,2
2388,JNE3284-KR-L,2024-12-13,5
2389,J0013-SKD-XXL,2024-12-20,4
2390,JNE3485-KR-XL,2024-08-22,5
2391,SET004-KR-SP-M,2024-09-23,1
2392,J0129-SET-L,2024-10-13,1
2393,J0073-KR-XXXL,2024-04-09,3
2394,J0103-SKD-XL,2024-03-27,2
2395,J0165-TP-S,2024-01-15,4
2396,SET308-KR-PP-L,2024-04-10,2
2397,JNE3359-KR-XXL,2024-06-13,5
2398,SET234-KR-PP-XL,2024-01-29,4
2399,JNE3842-KR-L,2024-04-23,4
2400,JNE3399-KR-M,2024-04-16,1
2401,SET203-KR-DPT-XL,2024-12-29,5
2402,MEN5016-KR-L,2024-05-09,1
