ProductKey,SKU Code,Design No.,Size,Color,BrandCode,CategoryName
7965,SET225-KR-NP-XXL,SET225,XXL,Mustard,KURTA,
7966,SET225-KR-NP-XXXL,SET225,XXXL,Mustard,KURTA,
7967,SET226-KR-PP-L,SET226,L,Grey,KURTA SET,
7968,SET226-KR-PP-M,SET226,M,Grey,KURTA SET,
7969,SET226-KR-PP-S,SET226,S,Grey,KURTA SET,
7970,SET226-KR-PP-XL,SET226,XL,Grey,KURTA SET,
7971,SET226-KR-PP-XS,SET226,XS,Grey,KURTA SET,
7972,SET226-KR-PP-XXL,SET226,XXL,Grey,KURTA SET,
7973,SET226-KR-PP-XXXL,SET226,XXXL,Grey,KURTA SET,
7974,SET227-KR-PP-L,SET227,L,Pink,KURTA SET,
7975,SET227-KR-PP-M,SET227,M,Pink,KURTA SET,
7976,SET227-KR-PP-S,SET227,S,Pink,KURTA SET,
7977,SET227-KR-PP-XL,SET227,XL,Pink,KURTA SET,
7978,SET227-KR-PP-XS,SET227,XS,Pink,KURTA SET,
7979,SET227-KR-PP-XXL,SET227,XXL,Pink,KURTA SET,
7980,SET227-KR-PP-XXXL,SET227,XXXL,Pink,KURTA SET,
7981,SET228-KR-PP-L,SET228,L,Yellow,KURTA SET,
7982,SET228-KR-PP-M,SET228,M,Yellow,KURTA SET,
7983,SET228-KR-PP-S,SET228,S,Yellow,KURTA SET,
7984,SET228-KR-PP-XL,SET228,XL,Yellow,KURTA SET,
7985,SET228-KR-PP-XS,SET228,XS,Yellow,KURTA SET,
7986,SET228-KR-PP-XXL,SET228,XXL,Yellow,KURTA SET,
7987,SET228-KR-PP-XXXL,SET228,XXXL,Yellow,KURTA SET,
7988,SET229-KR-PP-L,SET229,L,Mauve,KURTA SET,
7989,SET229-KR-PP-M,SET229,M,Mauve,KURTA SET,
7990,SET229-KR-PP-S,SET229,S,Mauve,KURTA SET,
7991,SET229-KR-PP-XL,SET229,XL,Mauve,KURTA SET,
7992,SET229-KR-PP-XS,SET229,XS,Mauve,KURTA SET,
7993,SET229-KR-PP-XXL,SET229,XXL,Mauve,KURTA SET,
7994,SET229-KR-PP-XXXL,SET229,XXXL,Mauve,KURTA SET,
7995,SET230-KR-PP-L,SET230,L,Blue,KURTA SET,
7996,SET230-KR-PP-M,SET230,M,Blue,KURTA SET,
7997,SET230-KR-PP-S,SET230,S,Blue,KURTA SET,
7998,SET230-KR-PP-XL,SET230,XL,Blue,KURTA SET,
7999,SET230-KR-PP-XS,SET230,XS,Blue,KURTA SET,
8000,SET230-KR-PP-XXL,SET230,XXL,Blue,KURTA SET,
8001,SET230-KR-PP-XXXL,SET230,XXXL,Blue,KURTA SET,
8002,SET231-KR-PP-L,SET231,L,Cream,KURTA SET,
8003,SET231-KR-PP-M,SET231,M,Cream,KURTA SET,
8004,SET231-KR-PP-XL,SET231,XL,Cream,KURTA SET,
8005,SET231-KR-PP-XXL,SET231,XXL,Cream,KURTA SET,
8006,SET232-KR-PP-L,SET232,L,Pink,KURTA SET,
8007,SET232-KR-PP-M,SET232,M,Pink,KURTA SET,
8008,SET232-KR-PP-S,SET232,S,Pink,KURTA SET,
8009,SET232-KR-PP-XL,SET232,XL,Pink,KURTA SET,
8010,SET232-KR-PP-XS,SET232,XS,Pink,KURTA SET,
8011,SET232-KR-PP-XXL,SET232,XXL,Pink,KURTA SET,
8012,SET232-KR-PP-XXXL,SET232,XXXL,Pink,KURTA SET,
8013,SET233-KR-PP-L,SET233,L,Pink,KURTA SET,
8014,SET233-KR-PP-M,SET233,M,Pink,KURTA SET,
8015,SET233-KR-PP-S,SET233,S,Pink,KURTA SET,
8016,SET233-KR-PP-XL,SET233,XL,Pink,KURTA SET,
8017,SET233-KR-PP-XS,SET233,XS,Pink,KURTA SET,
8018,SET233-KR-PP-XXL,SET233,XXL,Pink,KURTA SET,
8019,SET233-KR-PP-XXXL,SET233,XXXL,Pink,KURTA SET,
8020,SET234-KR-PP-L,SET234,L,Green,KURTA SET,
8021,SET234-KR-PP-M,SET234,M,Green,KURTA SET,
8022,SET234-KR-PP-S,SET234,S,Green,KURTA SET,
8023,SET234-KR-PP-XL,SET234,XL,Green,KURTA SET,
8024,SET234-KR-PP-XXL,SET234,XXL,Green,KURTA SET,
8025,SET235-KR-PP-L,SET235,L,Beige,KURTA SET,
8026,SET235-KR-PP-M,SET235,M,Beige,KURTA SET,
8027,SET235-KR-PP-S,SET235,S,Beige,KURTA SET,
8028,SET235-KR-PP-XL,SET235,XL,Beige,KURTA SET,
8029,SET235-KR-PP-XXL,SET235,XXL,Beige,KURTA SET,
8030,SET236-KR-PP-L,SET236,L,Pink,SET,
8031,SET236-KR-PP-M,SET236,M,Pink,SET,
8032,SET236-KR-PP-S,SET236,S,Pink,SET,
8033,SET236-KR-PP-XL,SET236,XL,Pink,SET,
8034,SET236-KR-PP-XS,SET236,XS,Pink,SET,
8035,SET236-KR-PP-XXL,SET236,XXL,Pink,SET,
8036,SET236-KR-PP-XXXL,SET236,XXXL,Pink,SET,
8037,SET238-KR-PP-L,SET238,L,Grey,KURTA SET,
8038,SET238-KR-PP-M,SET238,M,Grey,KURTA SET,
8039,SET238-KR-PP-S,SET238,S,Grey,KURTA SET,
8040,SET238-KR-PP-XL,SET238,XL,Grey,KURTA SET,
8041,SET238-KR-PP-XS,SET238,XS,Grey,KURTA SET,
8042,SET238-KR-PP-XXL,SET238,XXL,Grey,KURTA SET,
8043,SET238-KR-PP-XXXL,SET238,XXXL,Grey,KURTA SET,
8044,SET239-KR-NP-L,SET239,L,OFF WHITE,KURTA SET,
8045,SET239-KR-NP-M,SET239,M,OFF WHITE,KURTA SET,
8046,SET239-KR-NP-S,SET239,S,OFF WHITE,KURTA SET,
8047,SET239-KR-NP-XL,SET239,XL,OFF WHITE,KURTA SET,
8048,SET239-KR-NP-XS,SET239,XS,OFF WHITE,KURTA SET,
8049,SET239-KR-NP-XXL,SET239,XXL,OFF WHITE,KURTA SET,
8050,SET239-KR-NP-XXXL,SET239,XXXL,OFF WHITE,KURTA SET,
8051,SET240-KR-PP-L,SET240,L,Yellow,KURTA SET,
8052,SET240-KR-PP-M,SET240,M,Yellow,KURTA SET,
8053,SET240-KR-PP-S,SET240,S,Yellow,KURTA SET,
8054,SET240-KR-PP-XL,SET240,XL,Yellow,KURTA SET,
8055,SET240-KR-PP-XS,SET240,XS,Yellow,KURTA SET,
8056,SET240-KR-PP-XXL,SET240,XXL,Yellow,KURTA SET,
8057,SET240-KR-PP-XXXL,SET240,XXXL,Yellow,KURTA SET,
8058,SET241-KR-PP-L,SET241,L,Turquoise Green,KURTA SET,
8059,SET241-KR-PP-M,SET241,M,Turquoise Green,KURTA SET,
8060,SET241-KR-PP-S,SET241,S,Turquoise Green,KURTA SET,
8061,SET241-KR-PP-XS,SET241,XS,Turquoise Green,KURTA SET,
8062,SET241-KR-PP-XXL,SET241,XXL,Turquoise Green,KURTA SET,
8063,SET241-KR-PP-XXXL,SET241,XXXL,Turquoise Green,KURTA SET,
8064,SET242-KR-PP-L,SET242,L,Black,KURTA SET,
8065,SET242-KR-PP-M,SET242,M,Black,KURTA SET,
8066,SET242-KR-PP-S,SET242,S,Black,KURTA SET,
8067,SET242-KR-PP-XL,SET242,XL,Black,KURTA SET,
8068,SET242-KR-PP-XS,SET242,XS,Black,KURTA SET,
8069,SET242-KR-PP-XXL,SET242,XXL,Black,KURTA SET,
8070,SET242-KR-PP-XXXL,SET242,XXXL,Black,KURTA SET,
8071,SET243-KR-PP-L,SET243,L,Blue,KURTA SET,
8072,SET243-KR-PP-M,SET243,M,Blue,KURTA SET,
8073,SET243-KR-PP-S,SET243,S,Blue,KURTA SET,
8074,SET243-KR-PP-XL,SET243,XL,Blue,KURTA SET,
8075,SET243-KR-PP-XS,SET243,XS,Blue,KURTA SET,
8076,SET243-KR-PP-XXL,SET243,XXL,Blue,KURTA SET,
8077,SET243-KR-PP-XXXL,SET243,XXXL,Blue,KURTA SET,
8078,SET244-KR-NP-L,SET244,L,Pink,KURTA SET,
8079,SET244-KR-NP-M,SET244,M,Pink,KURTA SET,
8080,SET244-KR-NP-S,SET244,S,Pink,KURTA SET,
8081,SET244-KR-NP-XL,SET244,XL,Pink,KURTA SET,
8082,SET244-KR-NP-XS,SET244,XS,Pink,KURTA SET,
8083,SET244-KR-NP-XXL,SET244,XXL,Pink,KURTA SET,
8084,SET244-KR-NP-XXXL,SET244,XXXL,Pink,KURTA SET,
8085,SET245-KR-NP-L,SET245,L,Mustard,KURTA SET,
8086,SET245-KR-NP-M,SET245,M,Mustard,KURTA SET,
8087,SET245-KR-NP-S,SET245,S,Mustard,KURTA SET,
8088,SET245-KR-NP-XL,SET245,XL,Mustard,KURTA SET,
8089,SET245-KR-NP-XS,SET245,XS,Mustard,KURTA SET,
8090,SET245-KR-NP-XXL,SET245,XXL,Mustard,KURTA SET,
8091,SET245-KR-NP-XXXL,SET245,XXXL,Mustard,KURTA SET,
8092,SET246-KR-PP-L,SET246,L,Red,KURTA SET,
8093,SET246-KR-PP-M,SET246,M,Red,KURTA SET,
8094,SET246-KR-PP-S,SET246,S,Red,KURTA SET,
8095,SET246-KR-PP-XL,SET246,XL,Red,KURTA SET,
8096,SET246-KR-PP-XS,SET246,XS,Red,KURTA SET,
8097,SET246-KR-PP-XXL,SET246,XXL,Red,KURTA SET,
8098,SET246-KR-PP-XXXL,SET246,XXXL,Red,KURTA SET,
8099,SET247-KR-SHA-L,SET247,L,Teal,KURTA SET,
8100,SET247-KR-SHA-M,SET247,M,Teal,KURTA SET,
8101,SET247-KR-SHA-S,SET247,S,Teal,KURTA SET,
8102,SET247-KR-SHA-XL,SET247,XL,Teal,KURTA SET,
8103,SET247-KR-SHA-XS,SET247,XS,Teal,KURTA SET,
8104,SET247-KR-SHA-XXL,SET247,XXL,Teal,KURTA SET,
8105,SET247-KR-SHA-XXXL,SET247,XXXL,Teal,KURTA SET,
8106,SET248-KR-NP-L,SET248,L,Teal,KURTA SET,
8107,SET248-KR-NP-M,SET248,M,Teal,KURTA SET,
8108,SET248-KR-NP-S,SET248,S,Teal,KURTA SET,
8109,SET248-KR-NP-XL,SET248,XL,Teal,KURTA SET,
8110,SET248-KR-NP-XS,SET248,XS,Teal,KURTA SET,
8111,SET248-KR-NP-XXL,SET248,XXL,Teal,KURTA SET,
8112,SET248-KR-NP-XXXL,SET248,XXXL,Teal,KURTA SET,
8113,SET249-KR-NP-L,SET249,L,Green,KURTA SET,
8114,SET249-KR-NP-M,SET249,M,Green,KURTA SET,
8115,SET249-KR-NP-S,SET249,S,Green,KURTA SET,
8116,SET249-KR-NP-XL,SET249,XL,Green,KURTA SET,
8117,SET249-KR-NP-XS,SET249,XS,Green,KURTA SET,
8118,SET249-KR-NP-XXL,SET249,XXL,Green,KURTA SET,
8119,SET249-KR-NP-XXXL,SET249,XXXL,Green,KURTA SET,
8120,SET250-KR-SHA-L,SET250,L,Magenta,KURTA SET,
8121,SET250-KR-SHA-M,SET250,M,Magenta,KURTA SET,
8122,SET250-KR-SHA-S,SET250,S,Magenta,KURTA SET,
8123,SET250-KR-SHA-XL,SET250,XL,Magenta,KURTA SET,
8124,SET250-KR-SHA-XS,SET250,XS,Magenta,KURTA SET,
8125,SET250-KR-SHA-XXL,SET250,XXL,Magenta,KURTA SET,
8126,SET250-KR-SHA-XXXL,SET250,XXXL,Magenta,KURTA SET,
8127,SET251-KR-PP-L,SET251,L,Cream,KURTA,
8128,SET251-KR-PP-M,SET251,M,Cream,KURTA,
8129,SET251-KR-PP-S,SET251,S,Cream,KURTA,
8130,SET251-KR-PP-XL,SET251,XL,Cream,KURTA,
8131,SET251-KR-PP-XS,SET251,XS,Cream,KURTA,
8132,SET251-KR-PP-XXL,SET251,XXL,Cream,KURTA,
8133,SET251-KR-PP-XXXL,SET251,XXXL,Cream,KURTA,
8134,SET252-KR-PP-L,SET252,L,Yellow,KURTA SET,
8135,SET252-KR-PP-M,SET252,M,Yellow,KURTA SET,
8136,SET252-KR-PP-S,SET252,S,Yellow,KURTA SET,
8137,SET252-KR-PP-XL,SET252,XL,Yellow,KURTA SET,
8138,SET252-KR-PP-XS,SET252,XS,Yellow,KURTA SET,
8139,SET252-KR-PP-XXL,SET252,XXL,Yellow,KURTA SET,
8140,SET252-KR-PP-XXXL,SET252,XXXL,Yellow,KURTA SET,
8141,SET253-KR-NP-L,SET253,L,Black,KURTA SET,
8142,SET253-KR-NP-M,SET253,M,Black,KURTA SET,
8143,SET253-KR-NP-S,SET253,S,Black,KURTA SET,
8144,SET253-KR-NP-XL,SET253,XL,Black,KURTA SET,
8145,SET253-KR-NP-XS,SET253,XS,Black,KURTA SET,
8146,SET253-KR-NP-XXL,SET253,XXL,Black,KURTA SET,
8147,SET253-KR-NP-XXXL,SET253,XXXL,Black,KURTA SET,
8148,SET254-KR-NP-L,SET254,L,Grey,KURTA SET,
8149,SET254-KR-NP-M,SET254,M,Grey,KURTA SET,
8150,SET254-KR-NP-S,SET254,S,Grey,KURTA SET,
8151,SET254-KR-NP-XL,SET254,XL,Grey,KURTA SET,
8152,SET254-KR-NP-XS,SET254,XS,Grey,KURTA SET,
8153,SET254-KR-NP-XXL,SET254,XXL,Grey,KURTA SET,
8154,SET254-KR-NP-XXXL,SET254,XXXL,Grey,KURTA SET,
8155,SET257-KR-PP-L,SET257,L,Beige,SET,
8156,SET257-KR-PP-M,SET257,M,Beige,SET,
8157,SET257-KR-PP-S,SET257,S,Beige,SET,
8158,SET257-KR-PP-XL,SET257,XL,Beige,SET,
8159,SET257-KR-PP-XS,SET257,XS,Beige,SET,
8160,SET257-KR-PP-XXL,SET257,XXL,Beige,SET,
8161,SET257-KR-PP-XXXL,SET257,XXXL,Beige,SET,
8162,SET258-KR-PP-L,SET258,L,OFF WHITE,KURTA SET,
8163,SET258-KR-PP-M,SET258,M,OFF WHITE,KURTA SET,
8164,SET258-KR-PP-S,SET258,S,OFF WHITE,KURTA SET,
8165,SET258-KR-PP-XL,SET258,XL,OFF WHITE,KURTA SET,
8166,SET258-KR-PP-XS,SET258,XS,OFF WHITE,KURTA SET,
8167,SET258-KR-PP-XXL,SET258,XXL,OFF WHITE,KURTA SET,
8168,SET258-KR-PP-XXXL,SET258,XXXL,OFF WHITE,KURTA SET,
8169,SET260-KR-PP-L,SET260,L,Grey,KURTA SET,
8170,SET260-KR-PP-M,SET260,M,Grey,KURTA SET,
8171,SET260-KR-PP-S,SET260,S,Grey,KURTA SET,
8172,SET260-KR-PP-XL,SET260,XL,Grey,KURTA SET,
8173,SET260-KR-PP-XXL,SET260,XXL,Grey,KURTA SET,
8174,SET261-KR-PP-L,SET261,L,Turquoise,KURTA SET,
8175,SET261-KR-PP-M,SET261,M,Turquoise,KURTA SET,
8176,SET261-KR-PP-S,SET261,S,Turquoise,KURTA SET,
8177,SET261-KR-PP-XL,SET261,XL,Turquoise,KURTA SET,
8178,SET261-KR-PP-XXL,SET261,XXL,Turquoise,KURTA SET,
8179,SET262-KR-NP-L,SET262,L,Green,KURTA SET,
8180,SET262-KR-NP-M,SET262,M,Green,KURTA SET,
8181,SET262-KR-NP-S,SET262,S,Green,KURTA SET,
8182,SET262-KR-NP-XL,SET262,XL,Green,KURTA SET,
8183,SET262-KR-NP-XS,SET262,XS,Green,KURTA SET,
8184,SET262-KR-NP-XXL,SET262,XXL,Green,KURTA SET,
8185,SET262-KR-NP-XXXL,SET262,XXXL,Green,KURTA SET,
8186,SET263-KR-NP-L,SET263,L,Turquoise,KURTA SET,
8187,SET263-KR-NP-M,SET263,M,Turquoise,KURTA SET,
8188,SET263-KR-NP-S,SET263,S,Turquoise,KURTA SET,
8189,SET263-KR-NP-XL,SET263,XL,Turquoise,KURTA SET,
8190,SET263-KR-NP-XS,SET263,XS,Turquoise,KURTA SET,
8191,SET263-KR-NP-XXL,SET263,XXL,Turquoise,KURTA SET,
8192,SET263-KR-NP-XXXL,SET263,XXXL,Turquoise,KURTA SET,
8193,SET264-KR-NP-L,SET264,L,Gold,KURTA SET,
8194,SET264-KR-NP-M,SET264,M,Gold,KURTA SET,
8195,SET264-KR-NP-S,SET264,S,Gold,KURTA SET,
8196,SET264-KR-NP-XL,SET264,XL,Gold,KURTA SET,
8197,SET264-KR-NP-XS,SET264,XS,Gold,KURTA SET,
8198,SET264-KR-NP-XXL,SET264,XXL,Gold,KURTA SET,
8199,SET264-KR-NP-XXXL,SET264,XXXL,Gold,KURTA SET,
8200,SET265-KR-NP-L,SET265,L,Pink,KURTA SET,
8201,SET265-KR-NP-M,SET265,M,Pink,KURTA SET,
8202,SET265-KR-NP-S,SET265,S,Pink,KURTA SET,
8203,SET265-KR-NP-XL,SET265,XL,Pink,KURTA SET,
8204,SET265-KR-NP-XS,SET265,XS,Pink,KURTA SET,
8205,SET265-KR-NP-XXL,SET265,XXL,Pink,KURTA SET,
8206,SET265-KR-NP-XXXL,SET265,XXXL,Pink,KURTA SET,
8207,SET266-KR-NP-L,SET266,L,Black,SET,
8208,SET266-KR-NP-M,SET266,M,Black,SET,
8209,SET266-KR-NP-S,SET266,S,Black,SET,
8210,SET266-KR-NP-XL,SET266,XL,Black,SET,
8211,SET266-KR-NP-XS,SET266,XS,Black,SET,
8212,SET266-KR-NP-XXL,SET266,XXL,Black,SET,
8213,SET266-KR-NP-XXXL,SET266,XXXL,Black,SET,
8214,SET267-KR-NP-L,SET267,L,Pink,SET,
8215,SET267-KR-NP-M,SET267,M,Pink,SET,
8216,SET267-KR-NP-S,SET267,S,Pink,SET,
8217,SET267-KR-NP-XL,SET267,XL,Pink,SET,
8218,SET267-KR-NP-XS,SET267,XS,Pink,SET,
8219,SET267-KR-NP-XXL,SET267,XXL,Pink,SET,
8220,SET267-KR-NP-XXXL,SET267,XXXL,Pink,SET,
8221,SET268-KR-NP-L,SET268,L,OFF WHITE,KURTA SET,
8222,SET268-KR-NP-M,SET268,M,OFF WHITE,KURTA SET,
8223,SET268-KR-NP-S,SET268,S,OFF WHITE,KURTA SET,
8224,SET268-KR-NP-XL,SET268,XL,OFF WHITE,KURTA SET,
8225,SET268-KR-NP-XS,SET268,XS,OFF WHITE,KURTA SET,
8226,SET268-KR-NP-XXL,SET268,XXL,OFF WHITE,KURTA SET,
8227,SET268-KR-NP-XXXL,SET268,XXXL,OFF WHITE,KURTA SET,
8228,SET269-KR-NP-L,SET269,L,Green,SET,
8229,SET269-KR-NP-M,SET269,M,Green,SET,
8230,SET269-KR-NP-S,SET269,S,Green,SET,
8231,SET269-KR-NP-XL,SET269,XL,Green,SET,
8232,SET269-KR-NP-XS,SET269,XS,Green,SET,
8233,SET269-KR-NP-XXL,SET269,XXL,Green,SET,
8234,SET269-KR-NP-XXXL,SET269,XXXL,Green,SET,
8235,SET270-KR-PP-L,SET270,L,Green,KURTA SET,
8236,SET270-KR-PP-M,SET270,M,Green,KURTA SET,
8237,SET270-KR-PP-S,SET270,S,Green,KURTA SET,
8238,SET270-KR-PP-XL,SET270,XL,Green,KURTA SET,
8239,SET270-KR-PP-XXL,SET270,XXL,Green,KURTA SET,
8240,SET271-KR-NP-L,SET271,L,Green,KURTA,
8241,SET271-KR-NP-M,SET271,M,Green,KURTA,
8242,SET271-KR-NP-S,SET271,S,Green,KURTA,
8243,SET271-KR-NP-XL,SET271,XL,Green,KURTA,
8244,SET271-KR-NP-XS,SET271,XS,Green,KURTA,
8245,SET271-KR-NP-XXL,SET271,XXL,Green,KURTA,
8246,SET271-KR-NP-XXXL,SET271,XXXL,Green,KURTA,
8247,SET272-KR-PP-L,SET272,L,Mustard,KURTA SET,
8248,SET272-KR-PP-M,SET272,M,Mustard,KURTA SET,
8249,SET272-KR-PP-S,SET272,S,Mustard,KURTA SET,
8250,SET272-KR-PP-XL,SET272,XL,Mustard,KURTA SET,
8251,SET272-KR-PP-XS,SET272,XS,Mustard,KURTA SET,
8252,SET272-KR-PP-XXL,SET272,XXL,Mustard,KURTA SET,
8253,SET272-KR-PP-XXXL,SET272,XXXL,Mustard,KURTA SET,
8254,SET273-KR-NP-L,SET273,L,Brown,KURTA SET,
8255,SET273-KR-NP-M,SET273,M,Brown,KURTA SET,
8256,SET273-KR-NP-S,SET273,S,Brown,KURTA SET,
8257,SET273-KR-NP-XL,SET273,XL,Brown,KURTA SET,
8258,SET273-KR-NP-XS,SET273,XS,Brown,KURTA SET,
8259,SET273-KR-NP-XXL,SET273,XXL,Brown,KURTA SET,
8260,SET273-KR-NP-XXXL,SET273,XXXL,Brown,KURTA SET,
8261,SET274-KR-PP-L,SET274,L,Yellow,KURTA SET,
8262,SET274-KR-PP-M,SET274,M,Yellow,KURTA SET,
8263,SET274-KR-PP-S,SET274,S,Yellow,KURTA SET,
8264,SET274-KR-PP-XL,SET274,XL,Yellow,KURTA SET,
8265,SET274-KR-PP-XS,SET274,XS,Yellow,KURTA SET,
8266,SET274-KR-PP-XXL,SET274,XXL,Yellow,KURTA SET,
8267,SET274-KR-PP-XXXL,SET274,XXXL,Yellow,KURTA SET,
8268,SET275-KR-NP-L,SET275,L,Blue,SET,
8269,SET275-KR-NP-M,SET275,M,Blue,SET,
8270,SET275-KR-NP-S,SET275,S,Blue,SET,
8271,SET275-KR-NP-XL,SET275,XL,Blue,SET,
8272,SET275-KR-NP-XS,SET275,XS,Blue,SET,
8273,SET275-KR-NP-XXL,SET275,XXL,Blue,SET,
8274,SET275-KR-NP-XXXL,SET275,XXXL,Blue,SET,
8275,SET276-KR-PP-L,SET276,L,Blue,KURTA SET,
8276,SET276-KR-PP-M,SET276,M,Blue,KURTA SET,
8277,SET276-KR-PP-S,SET276,S,Blue,KURTA SET,
8278,SET276-KR-PP-XL,SET276,XL,Blue,KURTA SET,
8279,SET276-KR-PP-XS,SET276,XS,Blue,KURTA SET,
8280,SET276-KR-PP-XXL,SET276,XXL,Blue,KURTA SET,
8281,SET276-KR-PP-XXXL,SET276,XXXL,Blue,KURTA SET,
8282,SET277-KR-NP-L,SET277,L,Turquoise,KURTA SET,
8283,SET277-KR-NP-M,SET277,M,Turquoise,KURTA SET,
8284,SET277-KR-NP-S,SET277,S,Turquoise,KURTA SET,
8285,SET277-KR-NP-XL,SET277,XL,Turquoise,KURTA SET,
8286,SET277-KR-NP-XS,SET277,XS,Turquoise,KURTA SET,
8287,SET277-KR-NP-XXL,SET277,XXL,Turquoise,KURTA SET,
8288,SET277-KR-NP-XXXL,SET277,XXXL,Turquoise,KURTA SET,
8289,SET278-KR-NP-L,SET278,L,Orange,KURTA SET,
8290,SET278-KR-NP-M,SET278,M,Orange,KURTA SET,
8291,SET278-KR-NP-S,SET278,S,Orange,KURTA SET,
8292,SET278-KR-NP-XL,SET278,XL,Orange,KURTA SET,
8293,SET278-KR-NP-XS,SET278,XS,Orange,KURTA SET,
8294,SET278-KR-NP-XXL,SET278,XXL,Orange,KURTA SET,
8295,SET278-KR-NP-XXXL,SET278,XXXL,Orange,KURTA SET,
8296,SET279-LC-L,SET279,L,Teal,LEHENGA CHOLI,
8297,SET279-LC-M,SET279,M,Teal,LEHENGA CHOLI,
8298,SET279-LC-S,SET279,S,Teal,LEHENGA CHOLI,
8299,SET279-LC-XL,SET279,XL,Teal,LEHENGA CHOLI,
8300,SET279-LC-XS,SET279,XS,Teal,LEHENGA CHOLI,
8301,SET279-LC-XXL,SET279,XXL,Teal,LEHENGA CHOLI,
8302,SET279-LC-XXXL,SET279,XXXL,Teal,LEHENGA CHOLI,
8303,SET280-KR-PP-L,SET280,L,Pink,KURTA SET,
8304,SET280-KR-PP-M,SET280,M,Pink,KURTA SET,
8305,SET280-KR-PP-S,SET280,S,Pink,KURTA SET,
8306,SET280-KR-PP-XL,SET280,XL,Pink,KURTA SET,
8307,SET280-KR-PP-XS,SET280,XS,Pink,KURTA SET,
8308,SET280-KR-PP-XXL,SET280,XXL,Pink,KURTA SET,
8309,SET280-KR-PP-XXXL,SET280,XXXL,Pink,KURTA SET,
8310,SET281-KR-PP-L,SET281,L,Green,SET,
8311,SET281-KR-PP-M,SET281,M,Green,SET,
8312,SET281-KR-PP-S,SET281,S,Green,SET,
8313,SET281-KR-PP-XL,SET281,XL,Green,SET,
8314,SET281-KR-PP-XS,SET281,XS,Green,SET,
8315,SET281-KR-PP-XXL,SET281,XXL,Green,SET,
8316,SET281-KR-PP-XXXL,SET281,XXXL,Green,SET,
8317,SET282-KR-PP-L,SET282,L,Yellow,KURTA SET,
8318,SET282-KR-PP-M,SET282,M,Yellow,KURTA SET,
8319,SET282-KR-PP-S,SET282,S,Yellow,KURTA SET,
8320,SET282-KR-PP-XL,SET282,XL,Yellow,KURTA SET,
8321,SET282-KR-PP-XS,SET282,XS,Yellow,KURTA SET,
8322,SET282-KR-PP-XXL,SET282,XXL,Yellow,KURTA SET,
8323,SET282-KR-PP-XXXL,SET282,XXXL,Yellow,KURTA SET,
8324,SET285-KR-SHA-L,SET285,L,Teal,SET,
8325,SET285-KR-SHA-M,SET285,M,Teal,SET,
8326,SET285-KR-SHA-S,SET285,S,Teal,SET,
8327,SET285-KR-SHA-XL,SET285,XL,Teal,SET,
8328,SET285-KR-SHA-XS,SET285,XS,Teal,SET,
8329,SET285-KR-SHA-XXL,SET285,XXL,Teal,SET,
8330,SET285-KR-SHA-XXXL,SET285,XXXL,Teal,SET,
8331,SET286-KR-NP-L,SET286,L,Maroon,SET,
8332,SET286-KR-NP-M,SET286,M,Maroon,SET,
8333,SET286-KR-NP-S,SET286,S,Maroon,SET,
8334,SET286-KR-NP-XL,SET286,XL,Maroon,SET,
8335,SET286-KR-NP-XS,SET286,XS,Maroon,SET,
8336,SET286-KR-NP-XXL,SET286,XXL,Maroon,SET,
8337,SET286-KR-NP-XXXL,SET286,XXXL,Maroon,SET,
8338,SET287-KR-NP-L,SET287,L,Teal,KURTA SET,
8339,SET287-KR-NP-M,SET287,M,Teal,KURTA SET,
8340,SET287-KR-NP-S,SET287,S,Teal,KURTA SET,
8341,SET287-KR-NP-XL,SET287,XL,Teal,KURTA SET,
8342,SET287-KR-NP-XS,SET287,XS,Teal,KURTA SET,
8343,SET287-KR-NP-XXL,SET287,XXL,Teal,KURTA SET,
8344,SET287-KR-NP-XXXL,SET287,XXXL,Teal,KURTA SET,
8345,SET288-KR-NP-L,SET288,L,Grey,SET,
8346,SET288-KR-NP-M,SET288,M,Grey,SET,
8347,SET288-KR-NP-S,SET288,S,Grey,SET,
8348,SET288-KR-NP-XL,SET288,XL,Grey,SET,
8349,SET288-KR-NP-XS,SET288,XS,Grey,SET,
8350,SET288-KR-NP-XXL,SET288,XXL,Grey,SET,
8351,SET288-KR-NP-XXXL,SET288,XXXL,Grey,SET,
8352,SET289-KR-NP-L,SET289,L,Maroon,SET,
8353,SET289-KR-NP-M,SET289,M,Maroon,SET,
8354,SET289-KR-NP-S,SET289,S,Maroon,SET,
8355,SET289-KR-NP-XL,SET289,XL,Maroon,SET,
8356,SET289-KR-NP-XS,SET289,XS,Maroon,SET,
8357,SET289-KR-NP-XXL,SET289,XXL,Maroon,SET,
8358,SET289-KR-NP-XXXL,SET289,XXXL,Maroon,SET,
8359,SET290-KR-DPT-L,SET290,L,NAVY,SET,
8360,SET290-KR-DPT-M,SET290,M,NAVY,SET,
8361,SET290-KR-DPT-S,SET290,S,NAVY,SET,
8362,SET290-KR-DPT-XL,SET290,XL,NAVY,SET,
8363,SET290-KR-DPT-XS,SET290,XS,NAVY,SET,
8364,SET290-KR-DPT-XXL,SET290,XXL,NAVY,SET,
8365,SET290-KR-DPT-XXXL,SET290,XXXL,NAVY,SET,
8366,SET291-KR-PP-L,SET291,L,Teal,KURTA SET,
8367,SET291-KR-PP-M,SET291,M,Teal,KURTA SET,
8368,SET291-KR-PP-S,SET291,S,Teal,KURTA SET,
